utc_date,weekday_number,weekday_name,daily_open,daily_high,daily_low,daily_close,daily_range_price,daily_range_pips,first_timestamp_utc,last_timestamp_utc,observed_m15_rows,expected_m15_rows,observed_coverage_ratio,first_expected_interval_present,last_expected_interval_present,continuous_expected_grid,is_weekday,is_weekend_date,is_boundary_date,is_partial_daily_observation,primary_profile_eligible,exclusion_reasons,first_raw_row_number,last_raw_row_number,contributing_raw_row_count,contributing_rows_sha256,expected_schedule_source,default_research_analysis_eligible,default_research_is_partial_daily_observation,default_research_observed_m15_rows,default_research_expected_m15_rows,default_research_observed_coverage_ratio,default_research_daily_range_pips,default_research_contributing_rows_sha256,strict_continuity_analysis_eligible,strict_continuity_is_partial_daily_observation,strict_continuity_observed_m15_rows,strict_continuity_expected_m15_rows,strict_continuity_observed_coverage_ratio,strict_continuity_daily_range_pips,strict_continuity_contributing_rows_sha256,sensitivity_full_analysis_eligible,sensitivity_full_is_partial_daily_observation,sensitivity_full_observed_m15_rows,sensitivity_full_expected_m15_rows,sensitivity_full_observed_coverage_ratio,sensitivity_full_daily_range_pips,sensitivity_full_contributing_rows_sha256,sensitivity_2023_analysis_eligible,sensitivity_2023_is_partial_daily_observation,sensitivity_2023_observed_m15_rows,sensitivity_2023_expected_m15_rows,sensitivity_2023_observed_coverage_ratio,sensitivity_2023_daily_range_pips,sensitivity_2023_contributing_rows_sha256,mixed_sensitivity_conditions,sensitivity_condition_count,date_affected_by_audited_2023_interval,dataset_version,raw_sha256,audit_fingerprint,coverage_fingerprint,coverage_config_fingerprint,task04_config_fingerprint,preregistration_fingerprint,method_id,method_version,repository_version
2014-02-05,2,Wednesday,1.3514600000000001,1.3554299999999999,1.34981,1.35331,0.0056199999999999584,56.199999999999584,2014-02-05T00:00:00Z,2014-02-05T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,101864,101959,96,abb909ec3034da8565879cdb452342ca2f210ca4b7b246cd88e209851b38efb4,full_utc_weekday,True,False,96,96,1,56.199999999999584,abb909ec3034da8565879cdb452342ca2f210ca4b7b246cd88e209851b38efb4,True,False,96,96,1,56.199999999999584,abb909ec3034da8565879cdb452342ca2f210ca4b7b246cd88e209851b38efb4,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-06,3,Thursday,1.3533299999999999,1.36182,1.3481700000000001,1.3590899999999999,0.01364999999999994,136.4999999999994,2014-02-06T00:00:00Z,2014-02-06T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,101960,102055,96,e2e7f781d618a0066fa47f808ca78bcafa5a8a1b09b9fe80d14e473b3b7478ee,full_utc_weekday,True,False,96,96,1,136.4999999999994,e2e7f781d618a0066fa47f808ca78bcafa5a8a1b09b9fe80d14e473b3b7478ee,True,False,96,96,1,136.4999999999994,e2e7f781d618a0066fa47f808ca78bcafa5a8a1b09b9fe80d14e473b3b7478ee,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-07,4,Friday,1.3590599999999999,1.36425,1.3551200000000001,1.3635200000000001,0.0091299999999998604,91.299999999998604,2014-02-07T00:00:00Z,2014-02-07T21:45:00Z,88,88,1,True,True,True,True,False,False,False,True,,102056,102143,88,7b3de47eea2182a8f6d99a07220ffb78b8ca2eb88d58bc274c5ebb0ec23a35fa,task02_weekly_boundary,True,False,88,88,1,91.299999999998604,7b3de47eea2182a8f6d99a07220ffb78b8ca2eb88d58bc274c5ebb0ec23a35fa,True,False,88,88,1,91.299999999998604,7b3de47eea2182a8f6d99a07220ffb78b8ca2eb88d58bc274c5ebb0ec23a35fa,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-09,6,Sunday,1.36158,1.3626499999999999,1.36155,1.3617900000000001,0.0010999999999998789,10.999999999998789,2014-02-09T22:00:00Z,2014-02-09T23:45:00Z,8,8,1,True,True,True,False,True,False,False,False,weekend_utc_date,102144,102151,8,83671055d0b836e38f91b38ddff560c3d43b5f363c7bc2ca200fd4a5450fb381,task02_weekly_boundary,False,False,8,8,1,10.999999999998789,83671055d0b836e38f91b38ddff560c3d43b5f363c7bc2ca200fd4a5450fb381,False,False,8,8,1,10.999999999998789,83671055d0b836e38f91b38ddff560c3d43b5f363c7bc2ca200fd4a5450fb381,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-10,0,Monday,1.36178,1.3650800000000001,1.36178,1.3644499999999999,0.0033000000000000806,33.000000000000803,2014-02-10T00:00:00Z,2014-02-10T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,102152,102247,96,0b4362c9c5e8cc2fc4887cede244f81998f01f1f25962cd54db8e7a200cb031e,full_utc_weekday,True,False,96,96,1,33.000000000000803,0b4362c9c5e8cc2fc4887cede244f81998f01f1f25962cd54db8e7a200cb031e,True,False,96,96,1,33.000000000000803,0b4362c9c5e8cc2fc4887cede244f81998f01f1f25962cd54db8e7a200cb031e,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-11,1,Tuesday,1.3644700000000001,1.36822,1.36286,1.3635900000000001,0.0053600000000000314,53.600000000000314,2014-02-11T00:00:00Z,2014-02-11T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,102248,102343,96,8b32c7e525534613abc2961a179821fb6df15ef946bbfc1c6b89675271b3b432,full_utc_weekday,True,False,96,96,1,53.600000000000314,8b32c7e525534613abc2961a179821fb6df15ef946bbfc1c6b89675271b3b432,True,False,96,96,1,53.600000000000314,8b32c7e525534613abc2961a179821fb6df15ef946bbfc1c6b89675271b3b432,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-12,2,Wednesday,1.36358,1.3651899999999999,1.3561399999999999,1.3587,0.0090500000000000025,90.500000000000014,2014-02-12T00:00:00Z,2014-02-12T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,102344,102439,96,a1328e8c95f1f7bc8b82c53315022b2a6876db6a6ae68321529e946b66f8832e,full_utc_weekday,True,False,96,96,1,90.500000000000014,a1328e8c95f1f7bc8b82c53315022b2a6876db6a6ae68321529e946b66f8832e,True,False,96,96,1,90.500000000000014,a1328e8c95f1f7bc8b82c53315022b2a6876db6a6ae68321529e946b66f8832e,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-13,3,Thursday,1.3587199999999999,1.3691,1.3584799999999999,1.36754,0.010620000000000074,106.20000000000073,2014-02-13T00:00:00Z,2014-02-13T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,102440,102535,96,2223474442fa80b0bc40636842b7eb1f1b8190cfdf640d391f135e1ddb76bf1b,full_utc_weekday,True,False,96,96,1,106.20000000000073,2223474442fa80b0bc40636842b7eb1f1b8190cfdf640d391f135e1ddb76bf1b,True,False,96,96,1,106.20000000000073,2223474442fa80b0bc40636842b7eb1f1b8190cfdf640d391f135e1ddb76bf1b,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-14,4,Friday,1.3675200000000001,1.3714,1.3672899999999999,1.3692200000000001,0.0041100000000000581,41.100000000000577,2014-02-14T00:00:00Z,2014-02-14T21:45:00Z,88,88,1,True,True,True,True,False,False,False,True,,102536,102623,88,c5c107b97c3ea668e67c1e35dd65b18636ce1e33c59b1487613a4f045987c69e,task02_weekly_boundary,True,False,88,88,1,41.100000000000577,c5c107b97c3ea668e67c1e35dd65b18636ce1e33c59b1487613a4f045987c69e,True,False,88,88,1,41.100000000000577,c5c107b97c3ea668e67c1e35dd65b18636ce1e33c59b1487613a4f045987c69e,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-16,6,Sunday,1.3708100000000001,1.37096,1.3694500000000001,1.3703399999999999,0.0015099999999999003,15.099999999999003,2014-02-16T22:00:00Z,2014-02-16T23:45:00Z,8,8,1,True,True,True,False,True,False,False,False,weekend_utc_date,102624,102631,8,048cfa9a951bc5227237e395471d0bdac238bb6bee64ae4579ac7d152dbd9da6,task02_weekly_boundary,False,False,8,8,1,15.099999999999003,048cfa9a951bc5227237e395471d0bdac238bb6bee64ae4579ac7d152dbd9da6,False,False,8,8,1,15.099999999999003,048cfa9a951bc5227237e395471d0bdac238bb6bee64ae4579ac7d152dbd9da6,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-17,0,Monday,1.37033,1.37235,1.36913,1.37032,0.0032200000000000006,32.200000000000003,2014-02-17T00:00:00Z,2014-02-17T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,102632,102727,96,c622bf9ec34b3239be5a9042df7808c18ebc15fc286deb695c236ee572a18e4e,full_utc_weekday,True,False,96,96,1,32.200000000000003,c622bf9ec34b3239be5a9042df7808c18ebc15fc286deb695c236ee572a18e4e,True,False,96,96,1,32.200000000000003,c622bf9ec34b3239be5a9042df7808c18ebc15fc286deb695c236ee572a18e4e,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-18,1,Tuesday,1.3702799999999999,1.37693,1.36937,1.3759600000000001,0.0075600000000000112,75.600000000000108,2014-02-18T00:00:00Z,2014-02-18T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,102728,102823,96,e9329226f492dba5fbbad9dd6c514a6a0bfbd8544e663394f66fc4be9dd38d49,full_utc_weekday,True,False,96,96,1,75.600000000000108,e9329226f492dba5fbbad9dd6c514a6a0bfbd8544e663394f66fc4be9dd38d49,True,False,96,96,1,75.600000000000108,e9329226f492dba5fbbad9dd6c514a6a0bfbd8544e663394f66fc4be9dd38d49,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-19,2,Wednesday,1.37595,1.3772500000000001,1.3723700000000001,1.37287,0.0048799999999999955,48.799999999999955,2014-02-19T00:00:00Z,2014-02-19T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,102824,102919,96,e560992ce3f84e2acf3778eadac2bc592667964b91996f0a735d194cc0f2d8e2,full_utc_weekday,True,False,96,96,1,48.799999999999955,e560992ce3f84e2acf3778eadac2bc592667964b91996f0a735d194cc0f2d8e2,True,False,96,96,1,48.799999999999955,e560992ce3f84e2acf3778eadac2bc592667964b91996f0a735d194cc0f2d8e2,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-20,3,Thursday,1.3729199999999999,1.37618,1.3684799999999999,1.3720000000000001,0.0077000000000000401,77.000000000000398,2014-02-20T00:00:00Z,2014-02-20T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,102920,103015,96,c1410be5427af19fdcdb1558712f8be154fd6948653df244a5e68a8fd0afe654,full_utc_weekday,True,False,96,96,1,77.000000000000398,c1410be5427af19fdcdb1558712f8be154fd6948653df244a5e68a8fd0afe654,True,False,96,96,1,77.000000000000398,c1410be5427af19fdcdb1558712f8be154fd6948653df244a5e68a8fd0afe654,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-21,4,Friday,1.37201,1.37578,1.3701099999999999,1.37382,0.0056700000000000639,56.700000000000635,2014-02-21T00:00:00Z,2014-02-21T21:45:00Z,88,88,1,True,True,True,True,False,False,False,True,,103016,103103,88,4ea6b578f68b2f8caade01f1d7a6a31fc4a5330c235261397c3b2e31532e95ab,task02_weekly_boundary,True,False,88,88,1,56.700000000000635,4ea6b578f68b2f8caade01f1d7a6a31fc4a5330c235261397c3b2e31532e95ab,True,False,88,88,1,56.700000000000635,4ea6b578f68b2f8caade01f1d7a6a31fc4a5330c235261397c3b2e31532e95ab,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-23,6,Sunday,1.3734299999999999,1.3740699999999999,1.37327,1.3736699999999999,0.00079999999999991189,7.9999999999991189,2014-02-23T22:00:00Z,2014-02-23T23:45:00Z,8,8,1,True,True,True,False,True,False,False,False,weekend_utc_date,103104,103111,8,f1748cff588d7e451c6a4a4e387855379d5381ffb2b2bc25a0625d5e5eea7884,task02_weekly_boundary,False,False,8,8,1,7.9999999999991189,f1748cff588d7e451c6a4a4e387855379d5381ffb2b2bc25a0625d5e5eea7884,False,False,8,8,1,7.9999999999991189,f1748cff588d7e451c6a4a4e387855379d5381ffb2b2bc25a0625d5e5eea7884,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2014-02-24,0,Monday,1.37368,1.37707,1.37076,1.3734,0.0063100000000000378,63.100000000000378,2014-02-24T00:00:00Z,2014-02-24T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,103112,103207,96,c9ab549aa2d8cff586a5d2163595421eef5edeaf2b62b147102382ac4c259de4,full_utc_weekday,True,False,96,96,1,63.100000000000378,c9ab549aa2d8cff586a5d2163595421eef5edeaf2b62b147102382ac4c259de4,True,False,96,96,1,63.100000000000378,c9ab549aa2d8cff586a5d2163595421eef5edeaf2b62b147102382ac4c259de4,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
