utc_date,profile,daily_range_pips,lagged_trailing_median_range_pips,prior_regime_measure_count,past_only_low_threshold,past_only_high_threshold,volatility_regime,regime_warmup,regime_classification_reason,volatility_lookback,volatility_minimum_history,dataset_version,raw_sha256,audit_fingerprint,coverage_fingerprint,coverage_config_fingerprint,task04_config_fingerprint,preregistration_fingerprint,method_id,method_version,repository_version
2013-11-05,DEFAULT_RESEARCH,73.199999999999932,73.149999999999608,932,101.2500000000005,137.49999999999989,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-06,DEFAULT_RESEARCH,79.800000000000978,72.299999999999585,933,101.2500000000005,137.49999999999915,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-07,DEFAULT_RESEARCH,233.30000000000072,74.049999999999955,934,101.2500000000005,137.49999999999844,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-08,DEFAULT_RESEARCH,120.09999999999853,74.049999999999955,935,101.2500000000005,137.49999999999818,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-11,DEFAULT_RESEARCH,69.499999999997897,75.049999999999841,936,101.2500000000005,137.49999999999818,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-12,DEFAULT_RESEARCH,96.899999999999764,75.049999999999841,937,101.2500000000005,137.49999999999818,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-13,DEFAULT_RESEARCH,107.5999999999988,75.049999999999841,938,101.2500000000005,137.49999999999818,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-14,DEFAULT_RESEARCH,75.800000000001418,75.049999999999841,939,101.2500000000005,137.49999999999818,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-15,DEFAULT_RESEARCH,72.90000000000019,75.45000000000023,940,101.2500000000005,137.49999999999818,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-18,DEFAULT_RESEARCH,67.200000000000585,74.199999999999818,941,101.2500000000005,137.2999999999987,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-19,DEFAULT_RESEARCH,90.899999999998201,74.199999999999818,942,101.2500000000005,136.96999999999943,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-20,DEFAULT_RESEARCH,148.70000000000161,74.199999999999818,943,101.22200000000048,136.64000000000019,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-21,DEFAULT_RESEARCH,87.000000000001521,74.199999999999818,944,101.08800000000033,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-22,DEFAULT_RESEARCH,95.499999999999474,74.199999999999818,945,101.02599999999961,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-25,DEFAULT_RESEARCH,66.100000000000051,74.199999999999818,946,100.99999999999886,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-26,DEFAULT_RESEARCH,53.700000000000969,74.199999999999818,947,100.99999999999886,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-27,DEFAULT_RESEARCH,55.099999999999035,74.199999999999818,948,100.99999999999886,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-28,DEFAULT_RESEARCH,55.000000000000604,74.199999999999818,949,100.86399999999924,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-11-29,DEFAULT_RESEARCH,41.400000000000325,73.050000000000068,950,100.2945000000007,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-02,DEFAULT_RESEARCH,89.799999999999869,72.149999999999721,951,100.15000000000106,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-03,DEFAULT_RESEARCH,89.19999999999817,72.149999999999721,952,100.15000000000106,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-04,DEFAULT_RESEARCH,77.100000000001046,73.050000000000068,953,100.15000000000106,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-05,DEFAULT_RESEARCH,134.19999999999987,73.050000000000068,954,100.15000000000106,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-06,DEFAULT_RESEARCH,86.500000000000455,74.199999999999818,955,100.11400000000103,136.50000000000051,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-09,DEFAULT_RESEARCH,51.200000000000131,75.500000000000568,956,99.980000000000899,136.42500000000035,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-10,DEFAULT_RESEARCH,60.299999999999798,75.500000000000568,957,99.95000000000087,136.25999999999999,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-11,DEFAULT_RESEARCH,70.099999999999611,75.500000000000568,958,99.95000000000087,136.09499999999969,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-12,DEFAULT_RESEARCH,65.699999999999648,74.199999999999818,959,99.95000000000087,135.99999999999946,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-13,DEFAULT_RESEARCH,59.500000000001215,74.199999999999818,960,99.95000000000087,135.99999999999946,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-16,DEFAULT_RESEARCH,60.59999999999954,74.199999999999818,961,99.95000000000087,135.99999999999943,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-17,DEFAULT_RESEARCH,59.100000000000819,74.199999999999818,962,99.95000000000087,135.99999999999943,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-18,DEFAULT_RESEARCH,143.69999999999993,74.199999999999818,963,99.95000000000087,135.99999999999943,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-19,DEFAULT_RESEARCH,44.500000000000647,74.500000000000682,964,99.95000000000087,135.99999999999943,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
2013-12-20,DEFAULT_RESEARCH,83.999999999999631,74.500000000000682,965,99.95000000000087,135.96999999999937,LOW,False,classified_from_past_only_history,60,120,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,3bc8a6d9c44e9801dfddb625bad92839d3a7d64b582642d413087bdb4866c096,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,bffe342698403848906c4741a7ab3c51e3f4e16a616804f2527c1a778f636317,b3ed9fc7d657774b64ce012b8cd3dc38028e8396e739e3272119cf8523dd7e2c,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.2,git:5773f7b28fc53e972bf77eb015187620a32ab2ec+dirty
